"","Dune_Crest_Elevation","Lowest_Recent_Dune_Crest_Elevation","Island_Interior_Width","Narrowest_Recent_Island_Interior_Width","Beach_Width","Change_in_Dune_Crest_Elevation","Change_in_Island_Interior_Width","Change_in_Beach_Width","Shrub_Presence","Island_Name","Year","Transect_Number"
"Parramore 2017 61",2.07678732,1.78331045,229.488934,229.488934,33.0324627920345,0.28844901,-4.31901488806802,93.511066,"Shrub","Parramore",2017,61
"Parramore 2017 62",2.33744512,1.83438995,220.488934,219.885312,32.4068727864384,0.50305517,-6.81376382171237,94.511066,"Shrub","Parramore",2017,62
"Parramore 2017 63",2.48161895,1.8355796,320.299799,320.299799,35.0948663593587,0.64603935,-3.37992360297977,94.700201,"Shrub","Parramore",2017,63
"Parramore 2017 64",2.35038915,1.90607065,279.110664,279.110664,36.3180510451777,0.4443185,-3.67903841059467,105.889336,"Shrub","Parramore",2017,64
"Parramore 2017 65",2.18803697,1.81533021,298.867203,298.263581,34.0737415526347,0.37270676,-2.65717844138445,118.132797,"Shrub","Parramore",2017,65
"Parramore 2017 66",2.24308972,1.94946305,404.714286,404.714286,45.3676307675744,0.29362667,-2.61261448555664,116.285714,"Shrub","Parramore",2017,66
"Parramore 2017 67",2.54359124,1.96724641,430.470825,430.470825,30.7115736775985,0.45435649,-1.64318457675051,127.529175,"Shrub","Parramore",2017,67
"Parramore 2017 68",2.3039863,1.81394048,471.732394,471.732394,39.1027910644852,0.49004582,-3.80580150391549,120.267606,"Shrub","Parramore",2017,68
"Parramore 2017 69",2.66055003,1.73744039,533.056338,533.056338,28.5198728431193,0.92310964,4.83954500060585,134.943662,"Shrub","Parramore",2017,69
"Parramore 2017 70",2.77586465,1.88997667,538.921529,538.921529,29.4273177186423,0.88588798,4.24436752403984,116.078471,"Shrub","Parramore",2017,70
"Parramore 2017 71",2.8156679,1.80871858,350.696177,350.092555,35.6329751836066,1.00694932,-2.55778864315646,113.303823,"Shrub","Parramore",2017,71
"Parramore 2017 72",2.05034681,1.60329991,364.263581,363.65996,31.9747638291956,0.18634617,-2.08426973451213,115.736419,"Shrub","Parramore",2017,72
"Parramore 2017 73",2.53168597,1.91723919,656.336016,656.336016,45.0798075396441,0.60436357,-6.70766443208323,107.663984,"Shrub","Parramore",2017,73
"Parramore 2017 74",1.96046375,1.49597005,606.128773,606.128773,21.1338239597996,0.10737104,-4.09454029513587,104.871227,"Shrub","Parramore",2017,74
"Parramore 2017 75",2.62319006,1.84495608,629.939638,629.939638,30.1183244355438,0.77823398,-4.0896874998263,102.060362,"Shrub","Parramore",2017,75
"Parramore 2017 76",2.05991311,1.76865105,526.354125,525.146881,23.8452715562235,0.29126206,-7.34826864115693,98.645875,"Shrub","Parramore",2017,76
"Parramore 2017 77",2.22172316,1.7092223,468.54326,468.54326,18.0932166780272,0.3649097,-3.88521690145288,97.45674,"Shrub","Parramore",2017,77
"Parramore 2017 78",2.29163291,1.74201732,588.885312,588.885312,12.0422849134739,0.43248293,-2.10441101478112,106.114688,"Shrub","Parramore",2017,78
"Parramore 2017 79",1.93269953,1.68960976,973.54326,973.54326,15.3515498164167,0.15405952,-0.664747152824109,98.45674,"Shrub","Parramore",2017,79
"Parramore 2017 80",2.27729728,1.71605317,929.750503,929.750503,14.794869393803,0.23817815,-1.28754536018305,103.249497,"Shrub","Parramore",2017,80
"Parramore 2017 81",2.21781515,1.72113825,915.336016,915.336016,10.1289954712513,0.45330076,-0.798564016688093,109.663984,"Shrub","Parramore",2017,81
"Parramore 2017 82",2.2979701,1.69762305,862.921529,862.921529,7.99059006240035,0.41982959,-1.55956089740226,116.078471,"Shrub","Parramore",2017,82
"Parramore 2017 83",2.340172,1.74427504,863.317907,863.317907,8.19971998005573,0.49376699,-1.86100374624242,109.682093,"Shrub","Parramore",2017,83
"Parramore 2017 84",1.81412098,1.81412098,864.561368,864.561368,7.29107385253996,-0.19292854,-0.870906836484073,94.438632,"Shrub","Parramore",2017,84
"Parramore 2017 85",1.86943934,1.80319004,956.336016,956.336016,7.43303925302834,0.0662493,-1.37659214875497,97.663984,"Non-shrub","Parramore",2017,85
"Parramore 2017 86",1.89947935,1.89947935,984.54326,984.54326,17.1565159016758,-0.0196542,-0.723337203105708,93.45674,"Shrub","Parramore",2017,86
"Parramore 2017 87",1.90522838,1.73055611,975.54326,975.54326,8.61534081098105,-0.01111749,-1.27593452402123,98.45674,"Shrub","Parramore",2017,87
"Parramore 2017 88",1.88261504,1.70496087,967.750503,967.750503,6.72621883659489,0.13525362,-1.3821969163907,101.249497,"Shrub","Parramore",2017,88
"Parramore 2017 89",1.75113615,1.75113615,963.579477,963.579477,9.0156777420973,-0.06186655,-1.19217490496676,102.420523,"Shrub","Parramore",2017,89
"Parramore 2017 90",1.87827623,1.75588135,949.78672,949.78672,12.7444438029271,-0.0601212499999999,-1.02381534910378,102.21328,"Shrub","Parramore",2017,90
"Parramore 2017 91",1.87162415,1.35931738,964.390342,964.390342,16.9570675271445,0.20881242,-0.986138504195562,104.609658,"Shrub","Parramore",2017,91
"Parramore 2017 92",2.1808211,1.79614668,917.78672,917.78672,19.0108141086381,0.38467442,-0.877845182799758,109.21328,"Shrub","Parramore",2017,92
"Parramore 2017 93",2.31849874,1.75974569,890.768612,890.768612,12.5756463717405,0.55875305,-0.760918690978869,122.231388,"Shrub","Parramore",2017,93
"Parramore 2017 94",2.90189711,1.82049428,886.390342,886.390342,15.5937404375198,1.08140283,-1.03687478127421,115.609658,"Shrub","Parramore",2017,94
"Parramore 2017 95",2.06529858,1.82449334,872.78672,872.78672,9.1968962208333,0.24080524,-1.25736229559405,113.21328,"Shrub","Parramore",2017,95
"Parramore 2017 96",2.09437062,1.6910594,861.390342,861.390342,9.92069623422363,0.40331122,-1.2362071901455,114.609658,"Shrub","Parramore",2017,96
"Parramore 2017 97",2.31449795,1.75318962,851.092555,851.092555,13.9979646748069,0.56130833,-0.916010753076295,135.907445,"Shrub","Parramore",2017,97
"Parramore 2017 98",2.26135815,2.03271736,875.219316,874.012072,13.021601655666,0.22864079,-0.608782315356132,119.780684,"Shrub","Parramore",2017,98
"Parramore 2017 99",2.3731993,1.80369219,874.426559,873.219316,11.4980547364655,0.56950711,-1.23548190031005,135.573441,"Shrub","Parramore",2017,99
"Parramore 2017 100",2.32731549,2.10204359,907.066398,907.066398,12.4636594023451,0.2252719,-0.706674627737335,127.933602,"Shrub","Parramore",2017,100
"Parramore 2017 101",2.56698628,2.09596089,878.877264,878.877264,10.7384362939746,0.45359551,-0.623293926216353,128.122736,"Shrub","Parramore",2017,101
"Parramore 2017 102",2.67924896,1.93135775,855.480885,855.480885,18.2253162779682,0.74789121,-1.10504517375352,126.519115,"Shrub","Parramore",2017,102
"Parramore 2017 103",2.76740545,2.03755074,863.877264,863.877264,29.853024075238,0.72985471,-0.88129317818511,122.122736,"Shrub","Parramore",2017,103
"Parramore 2017 104",2.39516689,1.96720156,861.255533,861.255533,32.2072519069158,0.42796533,-0.645577791676093,121.744467,"Shrub","Parramore",2017,104
"Parramore 2017 105",2.76698354,2.13942185,898.066398,898.066398,30.7846402487556,0.62756169,-0.515143230347069,122.933602,"Shrub","Parramore",2017,105
"Parramore 2017 106",2.61079423,1.77477969,931.444668,929.633803,24.2989990965657,0.77123329,-0.543539538447527,119.555332,"Shrub","Parramore",2017,106
"Parramore 2017 107",2.44260316,1.84374885,951.633803,948.012072,30.9454353979956,0.59885431,-1.21581510561544,120.366197,"Shrub","Parramore",2017,107
"Parramore 2017 108",2.72562913,1.99043099,949.390342,949.390342,41.4873111265063,0.73519814,-0.770217104102329,126.609658,"Shrub","Parramore",2017,108
"Parramore 2017 109",2.62943483,1.92278481,1021.768612,1021.768612,12.6481996096087,0.70665002,-1.93061721704126,135.231388,"Shrub","Parramore",2017,109
"Parramore 2017 110",2.29548978,1.8248527,1106.372233,1106.372233,8.00723542147107,0.38728169,-2.66744573021077,138.627767,"Shrub","Parramore",2017,110
"Parramore 2017 111",2.41853289,1.70378386,1174.092555,1174.092555,20.0509644413163,0.71474903,-3.79103813768465,159.907445,"Shrub","Parramore",2017,111
"Parramore 2017 112",2.41232183,1.81798865,1387.012072,1386.408451,91.5790092635719,0.59433318,-2.00876482483934,154.987928,"Shrub","Parramore",2017,112
"Parramore 2017 113",2.53066901,2.00506855,1419.859155,1419.255533,91.47119181621,0.52560046,-1.98479028546617,165.140845,"Shrub","Parramore",2017,113
"Cedar 2017 1",1.82888875,1.27507099,233.432596,233.432596,62.4265932228321,0.54863813,-0.403714128065495,39.567404,"Non-shrub","Cedar",2017,1
"Cedar 2017 2",1.78150818,1.21424745,306.523139,306.523139,66.0716119602285,0.56726073,-2.31714347403415,49.476861,"Non-shrub","Cedar",2017,2
"Cedar 2017 3",1.77148416,1.18613563,286.38833,286.38833,55.4098541861163,0.51913027,-0.683847053975029,57.61167,"Non-shrub","Cedar",2017,3
"Cedar 2017 4",1.79523751,1.07400602,235.649899,235.227364,71.6878773560374,0.54923263,0.0299380560163067,72.350101,"Non-shrub","Cedar",2017,4
"Cedar 2017 5",2.41207725,1.04115942,168.802817,168.802817,49.8815706754214,1.03499288,-3.29843680104054,81.197183,"Non-shrub","Cedar",2017,5
"Cedar 2017 6",2.97011263,1.49227787,217.100604,198.569416,47.162226912674,1.47783476,1.55539125588874,71.899396,"Non-shrub","Cedar",2017,6
"Cedar 2017 7",1.75112717,1.22351082,177.605634,177.605634,34.0834745026557,0.26957271,-3.44626169572163,68.394366,"Non-shrub","Cedar",2017,7
"Cedar 2017 8",1.85549929,1.54047942,243.812877,233.128773,43.9348468904472,0.25006746,0.763819916814815,91.187123,"Non-shrub","Cedar",2017,8
"Cedar 2017 9",2.17439201,1.51130791,253.641851,241.750503,40.1300757037584,0.54112046,0.819808566575488,96.358149,"Non-shrub","Cedar",2017,9
"Cedar 2017 10",1.73983061,1.37611419,274.525151,274.525151,42.3892824679895,0.0955172200000001,-0.634522231543026,83.474849,"Non-shrub","Cedar",2017,10
"Cedar 2017 11",1.77589218,1.39796241,255.957746,255.957746,43.1920088280139,0.15390474,-1.7485100753312,81.042254,"Non-shrub","Cedar",2017,11
"Cedar 2017 12",1.77228187,1.36550688,325.975855,325.975855,40.0147027503353,0.11717332,-4.66325850232964,87.024145,"Non-shrub","Cedar",2017,12
"Cedar 2017 13",1.73715085,1.45286751,199.426559,95,73.967148510704,0.10826577,-8.52938667326023,85.573441,"Non-shrub","Cedar",2017,13
"Cedar 2017 14",1.86200646,1.66300191,168.012072,168.012072,75.9368887808539,0.12344722,-11.5125276707297,95.987928,"Non-shrub","Cedar",2017,14
"Cedar 2017 15",1.94449189,1.62018576,544.219316,465.688129,46.2950779665003,0.1080764,2.81057865803289,98.780684,"Non-shrub","Cedar",2017,15
"Cedar 2017 16",1.73741105,1.46905925,535.04829,482.895372,-0.7809890517073,-0.16621145,1.80000751798466,97.95171,"Non-shrub","Cedar",2017,16
"Cedar 2017 17",1.71768093,1.42060445,497.273642,469.291751,59.6148420426722,-0.20791345,0.993763152678983,94.726358,"Non-shrub","Cedar",2017,17
"Cedar 2017 18",1.73455547,1.64020565,465.859155,401.291751,106.412505662467,-0.20602086,2.68164844484929,94.140845,"Non-shrub","Cedar",2017,18
"Cedar 2017 19",1.76469339,1.67541935,351.651911,334.498994,82.8267015075413,-0.23905948,0.854657129402308,91.348089,"Shrub","Cedar",2017,19
"Cedar 2017 20",1.84591531,1.84591531,196.030181,196.030181,34.8054091634422,-0.21629566,-5.69849259570658,90.969819,"Shrub","Cedar",2017,20
"Cedar 2017 21",2.32634512,1.91443302,173.354125,173.354125,58.504563557385,0.30734617,-6.89424406708243,109.645875,"Shrub","Cedar",2017,21
"Cedar 2017 22",2.08600092,1.98388693,254.768612,254.768612,33.1435872489554,0.0547566000000002,-0.559342140937429,99.231388,"Shrub","Cedar",2017,22
"Cedar 2017 23",2.47756269,2.06101601,102.354125,102.354125,22.0723114725827,0.35688127,-6.82815972529773,87.645875,"Shrub","Cedar",2017,23
"Cedar 2017 24",2.12248509,2.06430722,73.885312,68.136821,39.920270936355,-0.0626799299999998,-8.35393348963523,86.114688,"Non-shrub","Cedar",2017,24
"Cedar 2017 25",2.37339984,1.87659974,103.39839,103.39839,22.5255481328997,0.4968001,-8.98795650117328,92.60161,"Non-shrub","Cedar",2017,25
"Cedar 2017 26",1.94284472,1.9253787,106.551308,106.551308,63.8397020625603,0.0174660200000001,-1.84824516078851,85.448692,"Non-shrub","Cedar",2017,26
"Cedar 2017 27",1.85305207,1.37376441,75.191147,75.191147,48.1449840221519,0.24106017,-7.39458811273391,74.808853,"Non-shrub","Cedar",2017,27
"Cedar 2017 28",1.82657401,1.3018211,179.605634,101.814889,25.9617536536331,0.1731156,12.7340159126105,62.394366,"Non-shrub","Cedar",2017,28
"Cedar 2017 29",1.61623951,1.16369451,115.696177,34.869215,14.7819347826034,-0.12286847,25.3717596867529,38.303823,"Non-shrub","Cedar",2017,29
"Cedar 2017 30",1.68522359,1.16663534,70.885312,28.68008,18.4355001816572,-0.19249792,8.11143493607113,75.114688,"Non-shrub","Cedar",2017,30
"Cedar 2017 31",1.70415188,1.38366797,41.110664,-12.31992,24.2515117174876,-0.11884046,-2.29635241104181,90.889336,"Non-shrub","Cedar",2017,31
"Cedar 2017 32",1.7319383,1.55508944,118.903421,71.211268,5.4498580693816,-0.0912037300000001,11.16212699185,93.096579,"Non-shrub","Cedar",2017,32
"Cedar 2017 33",1.80581389,1.52371564,178.488934,13.949698,4.13304510252984,0.01562456,97.9711054826148,85.511066,"Non-shrub","Cedar",2017,33
"Cedar 2017 34",1.84554537,1.39230402,224.641851,8.34607600000001,14.3568498486817,0.16808817,131.04972343648,78.358149,"Non-shrub","Cedar",2017,34
"Cedar 2017 35",1.74484637,0.8504582,196.983903,30.193159,9.36997603836052,-0.0101739199999999,82.2412152255027,75.016097,"Non-shrub","Cedar",2017,35
"Cedar 2017 36",1.79690369,0.703127145,113.002012,34.55332,10.2727560924037,-0.15809163,37.8394377153917,68.997988,"Non-shrub","Cedar",2017,36
"Cedar 2017 37",1.69446135,1.08685317,74.678068,34.93159,13.2547577324771,-0.16466705,18.9639607014739,79.321932,"Non-shrub","Cedar",2017,37
"Cedar 2017 38",2.17089416,1.71478134,74.794769,45.949698,24.5542214396444,0.22015888,10.4625537110893,105.205231,"Non-shrub","Cedar",2017,38
"Cedar 2017 39",1.89647118,1.4117617,83.507042,19.183099,32.4804560356958,-0.01897886,55.8859502662561,83.492958,"Non-shrub","Cedar",2017,39
"Cedar 2017 40",2.05338696,1.57456113,37.623742,37.623742,17.4895465386796,-0.0784277499999999,-4.09912098995207,100.376258,"Non-shrub","Cedar",2017,40
"Cedar 2017 41",1.86854674,1.64861372,71.561368,36.138833,48.7440905784409,-0.20202524,16.3363211903753,84.438632,"Non-shrub","Cedar",2017,41
"Cedar 2017 42",1.75814449,1.75814449,47.561368,45.742455,33.5686224008711,-0.16560355,0.662736983982743,87.438632,"Non-shrub","Cedar",2017,42
"Cedar 2017 43",1.78511111,1.4512456,116.993964,54.346076,31.0120863590671,-0.28653852,19.2126376643397,85.006036,"Non-shrub","Cedar",2017,43
"Cedar 2017 44",1.76036277,1.63970565,119.732394,24.93159,25.171897510086,-0.0717041199999999,63.3739524835761,93.267606,"Non-shrub","Cedar",2017,44
"Cedar 2017 45",1.70751958,1.58784905,144.012072,36.17505,27.768788595507,-0.21375097,49.6829638106927,93.987928,"Non-shrub","Cedar",2017,45
"Cedar 2017 46",1.71223494,1.55053302,63.54326,8.382294,25.5551274721894,-0.25600842,17.0802077120302,98.45674,"Non-shrub","Cedar",2017,46
"Cedar 2017 47",1.77346096,1.46032602,97.146881,44.400402,24.4405456350983,-0.34198985,19.7995500881576,95.853119,"Non-shrub","Cedar",2017,47
"Cedar 2017 48",1.88987599,1.74234848,45.020121,45.020121,34.254570343764,-0.24660876,-8.46619016743871,114.979879,"Non-shrub","Cedar",2017,48
"Cedar 2017 49",2.05744222,1.65791966,136.002012,-2.28571400000001,55.977409828659,0.20772893,-1008.34812812684,120.997988,"Non-shrub","Cedar",2017,49
"Cedar 2017 50",1.79201112,1.04948167,94.128773,37.55332,30.1556211688715,-0.16435863,25.1089442069747,106.871227,"Non-shrub","Cedar",2017,50
"Cedar 2017 51",1.85259146,1.54674654,88.903421,88.903421,56.9104767028769,-0.15244982,-0.615036869102642,108.096579,"Non-shrub","Cedar",2017,51
"Cedar 2017 52",1.81440648,1.57026702,45.038229,45.038229,77.1283944054814,-0.0910010700000001,-7.38339936069494,107.961771,"Non-shrub","Cedar",2017,52
"Cedar 2017 53",2.61522721,1.7100532,63.77666,63.77666,93.4540369649248,0.68603446,-2.26810218074315,113.22334,"Non-shrub","Cedar",2017,53
"Cedar 2017 54",1.84074501,1.62437763,69.830986,67.201207,67.2375212335099,-0.20515195,0.652215219884365,102.169014,"Non-shrub","Cedar",2017,54
"Cedar 2017 55",2.00708398,1.56716774,88.380282,88.380282,56.9262573253896,0.0220720299999999,-2.96186045856743,106.619718,"Non-shrub","Cedar",2017,55
"Cedar 2017 56",1.86991978,1.5833064,123.434608,123.434608,46.9712430494218,-0.05297234,-4.2503066106806,93.565392,"Non-shrub","Cedar",2017,56
"Cedar 2017 57",1.90471592,1.66596478,77.470825,75.056338,52.1714699810303,0.0282292099999999,-6.22460874597132,83.529175,"Non-shrub","Cedar",2017,57
"Cedar 2017 58",2.01347186,1.78889649,74.587525,74.587525,53.4786662067796,0.0436026500000002,-6.08189140324929,92.412475,"Non-shrub","Cedar",2017,58
"Cedar 2017 59",1.90157991,1.71510684,105.227364,48.841046,40.2130822224189,0.06433486,19.2414381679431,80.772636,"Non-shrub","Cedar",2017,59
"Cedar 2017 60",2.08997445,1.70330221,93.191147,47.877264,37.7606662848823,0.15186555,15.7743220943731,72.808853,"Non-shrub","Cedar",2017,60
"Cedar 2017 61",2.05267034,1.6434333,91.002012,91.002012,43.9446212236515,0.0752692600000002,-1.74879608888966,70.997988,"Non-shrub","Cedar",2017,61
"Cedar 2017 62",1.90843531,1.68861035,111.39839,111.39839,31.1149364109504,0.0255376199999999,-4.72400187473816,70.60161,"Non-shrub","Cedar",2017,62
"Cedar 2017 63",1.88683645,1.70343132,96.758551,96.758551,35.1666210052386,0.18340513,-5.2151052976895,75.241449,"Non-shrub","Cedar",2017,63
"Cedar 2017 64",1.94786548,1.84579079,89.965795,89.965795,36.6087962384721,0.10207469,-1.99791348633168,75.034205,"Non-shrub","Cedar",2017,64
"Cedar 2017 65",1.95905982,1.84549326,82.965795,82.965795,31.4064133859814,0.0126815200000001,-2.87427827050703,73.034205,"Non-shrub","Cedar",2017,65
"Cedar 2017 66",2.01924036,1.79893915,74.362173,74.362173,32.5338686341506,-0.00805827000000026,-3.1440948350766,71.637827,"Non-shrub","Cedar",2017,66
"Cedar 2017 67",2.16774791,1.83270226,96.15493,87.67002,36.7622598996805,0.14105886,1.61303906017892,68.84507,"Non-shrub","Cedar",2017,67
"Cedar 2017 68",1.99226719,1.77080251,147.740443,84.498994,49.1318795302288,0.0135179699999999,12.4738070846145,70.259557,"Non-shrub","Cedar",2017,68
"Cedar 2017 69",2.02001371,1.70981259,108.740443,72.273642,32.5586533655379,0.0647317400000003,8.40942838699988,64.259557,"Non-shrub","Cedar",2017,69
"Cedar 2017 70",1.99833119,1.73993387,193.136821,125.67002,24.4952058718128,0.21801613,8.94761283027832,63.863179,"Non-shrub","Cedar",2017,70
"Cedar 2017 71",1.90792795,1.72867867,153.325956,85.462777,39.3239749402035,0.17924928,13.2344515710428,66.674044,"Non-shrub","Cedar",2017,71
"Cedar 2017 72",1.83201666,1.7736022,116.533199,74.237425,40.4581491874203,-0.0705704999999999,9.49560907677855,65.466801,"Non-shrub","Cedar",2017,72
"Cedar 2017 73",1.75270232,1.75270232,142.947686,100.651911,28.4227073237685,-0.11454343,7.00363834456489,64.052314,"Non-shrub","Cedar",2017,73
"Cedar 2017 74",1.81689708,1.81689708,52.15493,52.15493,21.2602901541302,-0.17668991,-2.47193471421547,65.84507,"Non-shrub","Cedar",2017,74
"Cedar 2017 75",1.79695187,1.79695187,98.740443,82.615694,20.6479815509691,-0.17543731,3.25296325255909,72.259557,"Non-shrub","Cedar",2017,75
"Cedar 2017 76",1.81085944,1.81085944,124.947686,54.066398,21.1081982266975,-0.30990959,21.8500740515394,69.052314,"Non-shrub","Cedar",2017,76
"Cedar 2017 77",1.97957444,1.80457869,112.722334,53.706237,29.2579189959559,0.0275260499999999,18.3144765228416,70.277666,"Non-shrub","Cedar",2017,77
"Cedar 2017 78",2.067773,1.81168471,98.496982,74.706237,30.2523478786858,0.17638991,5.30762132573572,70.503018,"Non-shrub","Cedar",2017,78
"Cedar 2017 79",2.02127606,1.75141153,111.875252,111.875252,43.9446009666634,0.16838663,-1.16612304806614,71.124748,"Non-shrub","Cedar",2017,79
"Cedar 2017 80",1.78215469,1.66802513,162.307847,14.084507,81.6522261834067,-0.00354488999999991,162.665066437593,67.692153,"Non-shrub","Cedar",2017,80
"Cedar 2017 81",1.73935505,1.65210622,145.722334,55.084507,59.6334471327065,-0.30123532,27.4238716523323,74.277666,"Non-shrub","Cedar",2017,81
"Cedar 2017 82",1.66693658,1.43030954,101.15493,93.67002,44.4285069360497,-0.12053657,1.33178684065617,69.84507,"Non-shrub","Cedar",2017,82
"Cedar 2017 83",1.66021073,1.30391319,114.173038,102.462777,37.2189178491821,-0.0511088100000001,1.90479920983077,66.826962,"Non-shrub","Cedar",2017,83
